"year","month","EPUType","State","EPU_value"
2019,9,"National","OH",124.444125278026
2019,9,"State","OH",23.7036429101003
2019,9,"Composite","OH",130.370036005552
2019,9,"National","OK",86.4988697886077
2019,9,"State","OK",32.4370761707279
2019,9,"Composite","OK",118.935945959336
2019,9,"National","OR",124.496124964269
2019,9,"State","OR",110.663222190461
2019,9,"Composite","OR",124.496124964269
2019,9,"National","PA",97.8660623607758
2019,9,"State","PA",52.1952332590805
2019,9,"Composite","PA",133.750285226394
2019,9,"National","RI",226.893138742071
2019,9,"State","RI",22.6893138742071
2019,9,"Composite","RI",226.893138742071
2019,9,"National","SC",186.860347007867
2019,9,"State","SC",73.1192662204697
2019,9,"Composite","SC",211.233435748024
2019,9,"National","TN",152.721474576325
2019,9,"State","TN",55.5350816641183
2019,9,"Composite","TN",194.372785824414
2019,9,"National","TX",78.7086031268818
2019,9,"State","TX",39.3543015634409
2019,9,"Composite","TX",89.4415944623657
2019,9,"National","UT",106.128771172875
2019,9,"State","UT",11.792085685875
2019,9,"Composite","UT",117.92085685875
2019,9,"National","VA",86.1570571482061
2019,9,"State","VA",5.74380380988041
2019,9,"Composite","VA",86.1570571482061
2019,9,"National","WA",93.4389404218835
2019,9,"State","WA",77.8657836849029
2019,9,"Composite","WA",124.585253895845
2019,9,"National","WI",104.861285152017
2019,9,"State","WI",104.861285152017
2019,9,"Composite","WI",183.50724901603
2019,9,"National","WV",95.6841616852348
2019,9,"State","WV",59.8026010532718
2019,9,"Composite","WV",119.605202106544
2019,10,"National","AK",240.723302042826
2019,10,"State","AK",240.723302042826
2019,10,"Composite","AK",320.964402723768
2019,10,"National","AL",34.3662132011625
2019,10,"State","AL",17.1831066005812
2019,10,"Composite","AL",34.3662132011625
2019,10,"National","CA",101.711571513648
2019,10,"State","CA",94.9308000794052
2019,10,"Composite","CA",185.341085869315
2019,10,"National","CO",87.9498144034264
2019,10,"State","CO",97.7220160038071
2019,10,"Composite","CO",136.81082240533
2019,10,"National","CT",171.455364143712
2019,10,"State","CT",135.086044476864
2019,10,"Composite","CT",259.7808547632
2019,10,"National","FL",61.2475822771755
2019,10,"State","FL",28.5822050626819
2019,10,"Composite","FL",81.6634430362341
2019,10,"National","GA",138.977003173416
2019,10,"State","GA",38.6047231037268
2019,10,"Composite","GA",162.139837035652
2019,10,"National","IA",222.727119336926
2019,10,"State","IA",111.363559668463
2019,10,"Composite","IA",292.329344129715
2019,10,"National","ID",128.0980395068
2019,10,"State","ID",36.5994398590856
2019,10,"Composite","ID",146.397759436342
2019,10,"National","IL",149.312260662806
2019,10,"State","IL",104.171344648469
2019,10,"Composite","IL",236.121714536531
2019,10,"National","IN",88.880833970656
2019,10,"State","IN",88.880833970656
2019,10,"Composite","IN",155.541459448648
2019,10,"National","KS",40.2829412008557
2019,10,"State","KS",120.848823602567
2019,10,"Composite","KS",120.848823602567
2019,10,"National","KY",56.9118387836872
2019,10,"State","KY",45.5294710269498
2019,10,"Composite","KY",91.0589420538995
2019,10,"National","LA",95.1220605355023
2019,10,"State","LA",71.3415454016267
2019,10,"Composite","LA",142.683090803253
2019,10,"National","MA",112.739048884593
2019,10,"State","MA",132.345839994957
2019,10,"Composite","MA",220.576399991596
2019,10,"National","MD",29.7659987378201
2019,10,"State","MD",44.6489981067301
2019,10,"Composite","MD",74.4149968445502
2019,10,"National","ME",55.3712860436115
2019,10,"State","ME",99.6683148785007
2019,10,"Composite","ME",132.891086504668
2019,10,"National","MI",131.878601879352
2019,10,"State","MI",10.1445078368732
2019,10,"Composite","MI",142.023109716225
2019,10,"National","MN",73.4569807537606
2019,10,"State","MN",73.4569807537606
2019,10,"Composite","MN",146.913961507521
2019,10,"National","MO",84.0719442144701
2019,10,"State","MO",36.0308332347729
2019,10,"Composite","MO",84.0719442144701
2019,10,"National","MT",41.5669878005162
2019,10,"State","MT",41.5669878005162
2019,10,"Composite","MT",72.7422286509033
2019,10,"National","NC",126.42878689374
2019,10,"State","NC",51.5080242900423
2019,10,"Composite","NC",163.889168195589
2019,10,"National","ND",199.880646191195
2019,10,"State","ND",28.5543780273135
2019,10,"Composite","ND",214.157835204851
2019,10,"National","NE",214.815342068348
2019,10,"State","NE",61.3758120195281
2019,10,"Composite","NE",214.815342068348
2019,10,"National","NH",22.1871403375575
2019,10,"State","NH",44.374280675115
2019,10,"Composite","NH",44.374280675115
2019,10,"National","NJ",49.1734276355262
2019,10,"State","NJ",81.955712725877
2019,10,"Composite","NJ",131.129140361403
2019,10,"National","NM",212.47080520952
2019,10,"State","NM",127.482483125712
2019,10,"Composite","NM",297.459127293329
2019,10,"National","NY",88.7935539890038
2019,10,"State","NY",54.2627274377245
2019,10,"Composite","NY",133.190330983506
2019,10,"National","OH",113.82321959807
2019,10,"State","OH",21.6806132567752
2019,10,"Composite","OH",130.083679540651
2019,10,"National","OK",80.8485777410206
2019,10,"State","OK",10.1060722176276
2019,10,"Composite","OK",90.9546499586482
2019,10,"National","OR",98.4736911304843
2019,10,"State","OR",49.2368455652421
2019,10,"Composite","OR",135.401325304416
2019,10,"National","PA",88.4276121762799
2019,10,"State","PA",25.2650320503657
2019,10,"Composite","PA",104.218257207758
2019,10,"National","RI",62.074603971655
2019,10,"State","RI",20.6915346572183
2019,10,"Composite","RI",82.7661386288734
2019,10,"National","SC",112.553624076698
2019,10,"State","SC",75.0357493844653
2019,10,"Composite","SC",178.209904788105
2019,10,"National","TN",38.6991381858205
2019,10,"State","TN",38.6991381858205
2019,10,"Composite","TN",64.4985636430342
2019,10,"National","TX",57.4105593660925
2019,10,"State","TX",77.6731097305958
2019,10,"Composite","TX",114.821118732185
2019,10,"National","UT",56.2416975629092
2019,10,"State","UT",44.9933580503273
2019,10,"Composite","UT",89.9867161006547
2019,10,"National","VA",55.1270284177196
2019,10,"State","VA",60.6397312594915
2019,10,"Composite","VA",66.1524341012635
2019,10,"National","WA",90.5062078614177
2019,10,"State","WA",74.0505337047963
2019,10,"Composite","WA",148.101067409593
2019,10,"National","WI",109.467008162097
2019,10,"State","WI",85.1410063482974
2019,10,"Composite","WI",170.282012696595
2019,10,"National","WV",67.9201632172395
2019,10,"State","WV",48.5144022980282
2019,10,"Composite","WV",67.9201632172395
2019,11,"National","AK",91.8610599685981
2019,11,"State","AK",30.620353322866
2019,11,"Composite","AK",122.481413291464
2019,11,"National","AL",17.5823122669265
2019,11,"State","AL",17.5823122669265
2019,11,"Composite","AL",35.1646245338531
2019,11,"National","CA",140.779166991844
2019,11,"State","CA",143.013756944095
2019,11,"Composite","CA",218.989815320646
2019,11,"National","CO",89.392297240857
2019,11,"State","CO",78.2182600857499
2019,11,"Composite","CO",134.088445861286
2019,11,"National","CT",81.1809371419542
2019,11,"State","CT",43.2964998090422
2019,11,"Composite","CT",113.653311998736
2019,11,"National","FL",98.3569411229744
2019,11,"State","FL",55.5930536782029
2019,11,"Composite","FL",136.844439823269
2019,11,"National","GA",174.014498065414
2019,11,"State","GA",78.3065241294361
2019,11,"Composite","GA",217.518122581767
2019,11,"National","IA",115.953658091432
2019,11,"State","IA",46.381463236573
2019,11,"Composite","IA",146.874633582481
2019,11,"National","ID",77.5353062417596
2019,11,"State","ID",77.5353062417596
2019,11,"Composite","ID",129.225510402933
2019,11,"National","IL",107.127251387042
2019,11,"State","IL",63.4828156367659
2019,11,"Composite","IL",142.836335182723
2019,11,"National","IN",106.728445261071
2019,11,"State","IN",16.4197608093956
2019,11,"Composite","IN",123.148206070467
2019,11,"National","KS",61.415714604884
2019,11,"State","KS",61.415714604884
2019,11,"Composite","KS",76.7696432561049
2019,11,"National","KY",39.6165669666272
2019,11,"State","KY",39.6165669666272
2019,11,"Composite","KY",79.2331339332545
2019,11,"National","LA",55.9749139244978
2019,11,"State","LA",83.9623708867468
2019,11,"Composite","LA",139.937284811245
2019,11,"National","MA",97.6109524943592
2019,11,"State","MA",113.879444576752
2019,11,"Composite","MA",178.953412906325
2019,11,"National","MD",76.3827442858635
2019,11,"State","MD",45.8296465715181
2019,11,"Composite","MD",76.3827442858635
2019,11,"National","ME",175.880366232783
2019,11,"State","ME",14.6566971860653
2019,11,"Composite","ME",175.880366232783
2019,11,"National","MI",58.3262375381652
2019,11,"State","MI",128.317722583963
2019,11,"Composite","MI",151.648217599229
2019,11,"National","MN",110.034754471897
2019,11,"State","MN",60.0189569846713
2019,11,"Composite","MN",130.041073466788
2019,11,"National","MO",101.091695703119
2019,11,"State","MO",63.1823098144493
2019,11,"Composite","MO",151.637543554678
2019,11,"National","MT",154.319829287582
2019,11,"State","MT",25.7199715479304
2019,11,"Composite","MT",154.319829287582
2019,11,"National","NC",59.6281598510046
2019,11,"State","NC",29.8140799255023
2019,11,"Composite","NC",69.5661864928387
2019,11,"National","ND",48.0227495170452
2019,11,"State","ND",32.0151663446968
2019,11,"Composite","ND",48.0227495170452
2019,11,"National","NE",52.2393340218644
2019,11,"State","NE",34.8262226812429
2019,11,"Composite","NE",69.6524453624859
2019,11,"National","NH",51.3604595001875
2019,11,"State","NH",25.6802297500937
2019,11,"Composite","NH",77.0406892502812
2019,11,"National","NJ",91.4366956537049
2019,11,"State","NJ",54.8620173922229
2019,11,"Composite","NJ",146.298713045928
2019,11,"National","NM",233.34060558636
2019,11,"State","NM",46.6681211172721
2019,11,"Composite","NM",233.34060558636
2019,11,"National","NY",70.4790398823691
2019,11,"State","NY",5.42146460633609
2019,11,"Composite","NY",75.9005044887052
2019,11,"National","OH",111.312413283406
2019,11,"State","OH",17.5756442026431
2019,11,"Composite","OH",123.029509418502
2019,11,"National","OK",53.0057937799869
2019,11,"State","OK",31.8034762679921
2019,11,"Composite","OK",74.2081112919816
2019,11,"National","OR",31.5689793059476
2019,11,"State","OR",31.5689793059476
2019,11,"Composite","OR",63.1379586118952
2019,11,"National","PA",135.116812314501
2019,11,"State","PA",24.889939110566
2019,11,"Composite","PA",152.89534025062
2019,11,"National","RI",149.735727046776
2019,11,"State","RI",21.3908181495395
2019,11,"Composite","RI",149.735727046776
2019,11,"National","SC",134.253651034038
2019,11,"State","SC",41.3088157027811
2019,11,"Composite","SC",165.235262811124
2019,11,"National","TN",96.2782953914132
2019,11,"State","TN",68.7702109938666
2019,11,"Composite","TN",151.294464186507
2019,11,"National","TX",65.6284338206635
2019,11,"State","TX",21.8761446068878
2019,11,"Composite","TX",80.2125302252554
2019,11,"National","UT",102.128681577036
2019,11,"State","UT",76.5965111827767
2019,11,"Composite","UT",127.660851971295
2019,11,"National","VA",161.61940853797
2019,11,"State","VA",143.661696478196
2019,11,"Composite","VA",173.59121657782
2019,11,"National","WA",84.5146507346306
2019,11,"State","WA",37.5620669931691
2019,11,"Composite","WA",103.295684231215
2019,11,"National","WI",177.973342851138
2019,11,"State","WI",109.522057139162
2019,11,"Composite","WI",232.734371420719
2019,11,"National","WV",32.4794895384871
2019,11,"State","WV",54.1324825641452
2019,11,"Composite","WV",54.1324825641452
2019,12,"National","AK",124.115370245726
2019,12,"State","AK",372.346110737178
2019,12,"Composite","AK",403.374953298609
2019,12,"National","AL",40.7770358472509
2019,12,"State","AL",40.7770358472509
2019,12,"Composite","AL",61.1655537708764
2019,12,"National","CA",128.167591479966
2019,12,"State","CA",102.059378400714
2019,12,"Composite","CA",196.998335052541
2019,12,"National","CO",230.834086215846
2019,12,"State","CO",138.500451729508
2019,12,"Composite","CO",311.626016391392
2019,12,"National","CT",251.308641508978
2019,12,"State","CT",299.176954177355
2019,12,"Composite","CT",406.880657681203
2019,12,"National","FL",82.0052334402595
2019,12,"State","FL",47.4767140969923
2019,12,"Composite","FL",112.217687865618
2019,12,"National","GA",223.765063923617
2019,12,"State","GA",27.9706329904522
2019,12,"Composite","GA",233.088608253768
2019,12,"National","IA",270.157861115687
2019,12,"State","IA",75.981898438787
2019,12,"Composite","IA",320.812460074878
2019,12,"National","ID",24.5322580948623
2019,12,"State","ID",73.5967742845868
2019,12,"Composite","ID",98.129032379449
2019,12,"National","IL",202.826929589814
2019,12,"State","IL",130.992392026755
2019,12,"Composite","IL",245.082539921025
2019,12,"National","IN",77.3707333186883
2019,12,"State","IN",42.9837407326046
2019,12,"Composite","IN",94.5642296117301
2019,12,"National","KS",16.537134460538
2019,12,"State","KS",16.537134460538
2019,12,"Composite","KS",33.074268921076
2019,12,"National","KY",13.5210571170328
2019,12,"State","KY",27.0421142340656
2019,12,"Composite","KY",40.5631713510984
2019,12,"National","LA",262.41709516317
2019,12,"State","LA",131.208547581585
2019,12,"Composite","LA",295.219232058567
2019,12,"National","MA",180.641990687416
2019,12,"State","MA",104.888897818499
2019,12,"Composite","MA",273.876566526082
2019,12,"National","MD",62.6726328842622
2019,12,"State","MD",47.0044746631966
2019,12,"Composite","MD",62.6726328842622
2019,12,"National","ME",118.53028588181
2019,12,"State","ME",142.236343058172
2019,12,"Composite","ME",177.795428822715
2019,12,"National","MI",77.0256402324891
2019,12,"State","MI",128.376067054148
2019,12,"Composite","MI",166.888887170393
2019,12,"National","MN",68.2515863495412
2019,12,"State","MN",117.002719456356
2019,12,"Composite","MN",175.504079184535
2019,12,"National","MO",136.946033794373
2019,12,"State","MO",27.3892067588747
2019,12,"Composite","MO",150.640637173811
2019,12,"National","MT",161.859607174333
2019,12,"State","MT",132.430587688091
2019,12,"Composite","MT",220.717646146818
2019,12,"National","NC",146.301536890922
2019,12,"State","NC",61.3522574058705
2019,12,"Composite","NC",160.45975013843
2019,12,"National","ND",100.264395481784
2019,12,"State","ND",14.3234850688262
2019,12,"Composite","ND",114.58788055061
2019,12,"National","NE",117.514432560058
2019,12,"State","NE",58.7572162800292
2019,12,"Composite","NE",117.514432560058
2019,12,"National","NH",26.4439754023215
2019,12,"State","NH",26.4439754023215
2019,12,"Composite","NH",26.4439754023215
2019,12,"National","NJ",54.6017370505102
2019,12,"State","NJ",18.2005790168367
2019,12,"Composite","NJ",72.802316067347
2019,12,"National","NM",274.094350958077
2019,12,"State","NM",296.93554687125
2019,12,"Composite","NM",479.665114176635
2019,12,"National","NY",120.822316825649
2019,12,"State","NY",82.378852381124
2019,12,"Composite","NY",186.725398730548
2019,12,"National","OH",49.3281200748796
2019,12,"State","OH",24.6640600374398
2019,12,"Composite","OH",73.9921801123193
2019,12,"National","OK",162.498056127986
2019,12,"State","OK",249.99700942767
2019,12,"Composite","OK",412.495065555656
2019,12,"National","OR",133.008185601361
2019,12,"State","OR",162.565560179441
2019,12,"Composite","OR",236.458996624642
2019,12,"National","PA",168.315428598981
2019,12,"State","PA",86.0278857283679
2019,12,"Composite","PA",198.238171461022
2019,12,"National","RI",135.039854664939
2019,12,"State","RI",135.039854664939
2019,12,"Composite","RI",270.079709329878
2019,12,"National","SC",175.233466032525
2019,12,"State","SC",65.7125497621971
2019,12,"Composite","SC",208.089740913624
2019,12,"National","TN",136.792868803436
2019,12,"State","TN",15.1992076448262
2019,12,"Composite","TN",136.792868803436
2019,12,"National","TX",137.478327952577
2019,12,"State","TX",49.9921192554824
2019,12,"Composite","TX",154.142367704404
2019,12,"National","UT",124.981550139798
2019,12,"State","UT",49.9926200559193
2019,12,"Composite","UT",187.472325209697
2019,12,"National","VA",68.5183536316288
2019,12,"State","VA",18.6868237177169
2019,12,"Composite","VA",74.7472948708678
2019,12,"National","WA",141.44365981333
2019,12,"State","WA",56.5774639253322
2019,12,"Composite","WA",160.302814455108
2019,12,"National","WI",82.1892330209147
2019,12,"State","WI",82.1892330209147
2019,12,"Composite","WI",164.378466041829
2019,12,"National","WV",45.6688400065031
2019,12,"State","WV",22.8344200032516
2019,12,"Composite","WV",45.6688400065031
2020,1,"National","AK",179.330920462984
2020,1,"State","AK",291.412745752349
2020,1,"Composite","AK",291.412745752349
2020,1,"National","AL",20.3071945146908
2020,1,"State","AL",60.9215835440725
2020,1,"Composite","AL",81.2287780587634
2020,1,"National","CA",112.29957920575
2020,1,"State","CA",108.061859235722
2020,1,"Composite","CA",182.221958711218
2020,1,"National","CO",98.6395904582931
2020,1,"State","CO",53.1136256313886
2020,1,"Composite","CO",136.577894480714
2020,1,"National","CT",121.282375269926
2020,1,"State","CT",42.1851740069307
2020,1,"Composite","CT",147.648109024258
2020,1,"National","FL",91.3595982646452
2020,1,"State","FL",77.5172348912141
2020,1,"Composite","FL",119.044325011507
2020,1,"National","GA",219.723388005082
2020,1,"State","GA",164.792541003811
2020,1,"Composite","GA",274.654235006352
2020,1,"National","IA",182.879058662412
2020,1,"State","IA",80.0095881648051
2020,1,"Composite","IA",240.028764494415
2020,1,"National","ID",158.258279245575
2020,1,"State","ID",86.3226977703134
2020,1,"Composite","ID",201.419628130731
2020,1,"National","IL",104.306442755024
2020,1,"State","IL",64.188580156938
2020,1,"Composite","IL",123.028111967464
2020,1,"National","IN",35.0584525391979
2020,1,"State","IN",10.0167007254851
2020,1,"Composite","IN",40.0668029019404
2020,1,"National","KS",201.554659847847
2020,1,"State","KS",50.3886649619618
2020,1,"Composite","KS",239.346158569319
2020,1,"National","KY",105.939512714986
2020,1,"State","KY",77.0469183381718
2020,1,"Composite","KY",134.832107091801
2020,1,"National","LA",159.07168706169
2020,1,"State","LA",95.4430122370138
2020,1,"Composite","LA",206.793193180197
2020,1,"National","MA",110.034094732028
2020,1,"State","MA",155.881634203706
2020,1,"Composite","MA",224.652943411223
2020,1,"National","MD",32.3416098249244
2020,1,"State","MD",32.3416098249244
2020,1,"Composite","MD",43.1221464332326
2020,1,"National","ME",60.8515146016483
2020,1,"State","ME",152.128786504121
2020,1,"Composite","ME",162.270705604395
2020,1,"National","MI",74.6342641537885
2020,1,"State","MI",44.7805584922731
2020,1,"Composite","MI",119.414822646062
2020,1,"National","MN",114.151112781283
2020,1,"State","MN",86.7548457137752
2020,1,"Composite","MN",182.641780450053
2020,1,"National","MO",76.6741735977939
2020,1,"State","MO",38.337086798897
2020,1,"Composite","MO",95.8427169972424
2020,1,"National","MT",105.896225856233
2020,1,"State","MT",31.7688677568699
2020,1,"Composite","MT",137.665093613103
2020,1,"National","NC",60.890287196157
2020,1,"State","NC",21.4906895986437
2020,1,"Composite","NC",71.6356319954789
2020,1,"National","ND",137.908692864804
2020,1,"State","ND",63.650165937602
2020,1,"Composite","ND",137.908692864804
2020,1,"National","NE",65.1976800685968
2020,1,"State","NE",74.5116343641107
2020,1,"Composite","NE",83.8255886596245
2020,1,"National","NH",133.982082396848
2020,1,"State","NH",85.2613251616306
2020,1,"Composite","NH",170.522650323261
2020,1,"National","NJ",57.5519223796206
2020,1,"State","NJ",46.0415379036965
2020,1,"Composite","NJ",92.083075807393
2020,1,"National","NM",0
2020,1,"State","NM",44.6508539463964
2020,1,"Composite","NM",178.603415785586
2020,1,"National","NY",63.4312290055599
2020,1,"State","NY",77.5270576734621
2020,1,"Composite","NY",116.290586510193
2020,1,"National","OH",62.9514963413658
2020,1,"State","OH",45.4649695798753
2020,1,"Composite","OH",104.919160568943
2020,1,"National","OK",279.976201530018
2020,1,"State","OK",82.9559115644497
2020,1,"Composite","OK",331.823646257799
2020,1,"National","OR",90.3245732921435
2020,1,"State","OR",66.2380204142386
2020,1,"Composite","OR",108.389487950572
2020,1,"National","PA",196.157167337668
2020,1,"State","PA",55.2555400951177
2020,1,"Composite","PA",232.073268399494
2020,1,"National","RI",19.7214289024193
2020,1,"State","RI",59.1642867072579
2020,1,"Composite","RI",78.8857156096772
2020,1,"National","SC",53.8306160905712
2020,1,"State","SC",35.8870773937141
2020,1,"Composite","SC",71.7741547874283
2020,1,"National","TN",41.1965606562674
2020,1,"State","TN",82.3931213125347
2020,1,"Composite","TN",102.991401640668
2020,1,"National","TX",55.1921005107806
2020,1,"State","TX",22.0768402043123
2020,1,"Composite","TX",68.9901256384758
2020,1,"National","UT",87.8915242103869
2020,1,"State","UT",71.9112470812257
2020,1,"Composite","UT",135.832355597871
2020,1,"National","VA",34.0955358473373
2020,1,"State","VA",29.2247450120034
2020,1,"Composite","VA",58.4494900240068
2020,1,"National","WA",88.9455391468184
2020,1,"State","WA",69.8857807582145
2020,1,"Composite","WA",133.418308720228
2020,1,"National","WI",78.1140444186858
2020,1,"State","WI",94.8527682226899
2020,1,"Composite","WI",150.648514236037
2020,1,"National","WV",38.4041289568808
2020,1,"State","WV",19.2020644784404
2020,1,"Composite","WV",48.0051611961011
2020,2,"National","AK",164.193770359362
2020,2,"State","AK",304.931287810244
2020,2,"Composite","AK",375.300046535684
2020,2,"National","AL",43.4267842994839
2020,2,"State","AL",21.7133921497419
2020,2,"Composite","AL",54.2834803743548
2020,2,"National","CA",171.188261095931
2020,2,"State","CA",150.64566976442
2020,2,"Composite","CA",237.381055386358
2020,2,"National","CO",58.2456288936494
2020,2,"State","CO",152.89477584583
2020,2,"Composite","CO",182.017590292654
2020,2,"National","CT",126.624632068907
2020,2,"State","CT",63.3123160344533
2020,2,"Composite","CT",161.158622633154
2020,2,"National","FL",60.5236784767709
2020,2,"State","FL",46.1132788394445
2020,2,"Composite","FL",80.6982379690279
2020,2,"National","GA",148.396657942662
2020,2,"State","GA",161.300715155068
2020,2,"Composite","GA",238.7250584295
2020,2,"National","IA",92.1517070881195
2020,2,"State","IA",49.1475771136637
2020,2,"Composite","IA",135.155837062575
2020,2,"National","ID",46.19279891862
2020,2,"State","ID",30.79519927908
2020,2,"Composite","ID",76.9879981977001
2020,2,"National","IL",254.027966841592
2020,2,"State","IL",60.0926373173659
2020,2,"Composite","IL",295.000219557978
2020,2,"National","IN",51.2207020228883
2020,2,"State","IN",30.732421213733
2020,2,"Composite","IN",76.8310530343325
2020,2,"National","KS",86.4044960651812
2020,2,"State","KS",24.6869988757661
2020,2,"Composite","KS",111.091494940947
2020,2,"National","KY",20.178481762515
2020,2,"State","KY",10.0892408812575
2020,2,"Composite","KY",20.178481762515
2020,2,"National","LA",85.5313339131138
2020,2,"State","LA",68.425067130491
2020,2,"Composite","LA",85.5313339131138
2020,2,"National","MA",80.3480057602793
2020,2,"State","MA",100.435007200349
2020,2,"Composite","MA",150.652510800524
2020,2,"National","MD",100.139248853745
2020,2,"State","MD",22.2531664119434
2020,2,"Composite","MD",111.265832059717
2020,2,"National","ME",62.5713155235535
2020,2,"State","ME",104.285525872589
2020,2,"Composite","ME",125.142631047107
2020,2,"National","MI",78.1493888689288
2020,2,"State","MI",15.6298777737858
2020,2,"Composite","MI",93.7792666427146
2020,2,"National","MN",116.546339741548
2020,2,"State","MN",194.243899569247
2020,2,"Composite","MN",247.66097195079
2020,2,"National","MO",51.2888993354027
2020,2,"State","MO",10.2577798670805
2020,2,"Composite","MO",61.5466792024832
2020,2,"National","MT",80.9906241013984
2020,2,"State","MT",104.130802416084
2020,2,"Composite","MT",161.981248202797
2020,2,"National","NC",96.8577952228174
2020,2,"State","NC",61.9889889426031
2020,2,"Composite","NC",112.355042458468
2020,2,"National","ND",84.2773560447277
2020,2,"State","ND",60.1981114605197
2020,2,"Composite","ND",132.435845213143
2020,2,"National","NE",55.4463748757284
2020,2,"State","NE",101.651687272169
2020,2,"Composite","NE",101.651687272169
2020,2,"National","NH",161.79335263826
2020,2,"State","NH",161.79335263826
2020,2,"Composite","NH",269.655587730433
2020,2,"National","NJ",74.893772175305
2020,2,"State","NJ",124.822953625508
2020,2,"Composite","NJ",174.752135075712
2020,2,"National","NM",161.487255106134
2020,2,"State","NM",115.348039361524
2020,2,"Composite","NM",230.696078723048
2020,2,"National","NY",98.7254356701522
2020,2,"State","NY",91.1311713878328
2020,2,"Composite","NY",140.493889222909
2020,2,"National","OH",72.8114710592941
2020,2,"State","OH",21.8434413177882
2020,2,"Composite","OH",83.7331917181883
2020,2,"National","OK",116.033448023294
2020,2,"State","OK",63.2909716490692
2020,2,"Composite","OK",179.324419672363
2020,2,"National","OR",74.3861991456723
2020,2,"State","OR",108.198107848251
2020,2,"Composite","OR",155.53478003186
2020,2,"National","PA",282.227550476797
2020,2,"State","PA",121.745217852736
2020,2,"Composite","PA",326.498538786883
2020,2,"National","RI",65.8413161197551
2020,2,"State","RI",21.9471053732517
2020,2,"Composite","RI",87.7884214930069
2020,2,"National","SC",86.9809598988118
2020,2,"State","SC",67.6518576990758
2020,2,"Composite","SC",125.639164298284
2020,2,"National","TN",33.3791719346756
2020,2,"State","TN",55.6319532244594
2020,2,"Composite","TN",89.0111251591351
2020,2,"National","TX",71.2802279676627
2020,2,"State","TX",19.9584638309456
2020,2,"Composite","TX",88.3874826799017
2020,2,"National","UT",104.352244453977
2020,2,"State","UT",96.3251487267481
2020,2,"Composite","UT",168.569010271809
2020,2,"National","VA",56.5846729613361
2020,2,"State","VA",87.4490400311558
2020,2,"Composite","VA",108.025284744369
2020,2,"National","WA",79.63228173803
2020,2,"State","WA",33.1801173908458
2020,2,"Composite","WA",106.176375650707
2020,2,"National","WI",174.149609973457
2020,2,"State","WI",133.51470097965
2020,2,"Composite","WI",203.174544969033
2020,2,"National","WV",39.6927139794806
2020,2,"State","WV",89.3086064538313
2020,2,"Composite","WV",99.2317849487014
2020,3,"National","AK",504.454229216946
2020,3,"State","AK",1105.91888712946
2020,3,"Composite","AK",1202.92931582503
2020,3,"National","AL",266.418684875712
2020,3,"State","AL",315.755478371214
2020,3,"Composite","AL",463.76585885772
2020,3,"National","CA",425.348207339121
2020,3,"State","CA",390.75050626369
2020,3,"Composite","CA",681.778227074668
2020,3,"National","CO",691.2951278644
2020,3,"State","CO",906.235629805432
2020,3,"Composite","CO",1225.7417813394
2020,3,"National","CT",416.950204069385
2020,3,"State","CT",422.584666286539
2020,3,"Composite","CT",670.501003841309
2020,3,"National","FL",293.74307739273
2020,3,"State","FL",406.298836019851
2020,3,"Composite","FL",573.759842757762
2020,3,"National","GA",485.150053485941
2020,3,"State","GA",278.821869819506
2020,3,"Composite","GA",652.443175377645
2020,3,"National","IA",399.911357662637
2020,3,"State","IA",237.628487886494
2020,3,"Composite","IA",567.990044216498
2020,3,"National","ID",374.765365676029
2020,3,"State","ID",403.593470728031
2020,3,"Composite","ID",605.390206092047
2020,3,"National","IL",482.53917389111
2020,3,"State","IL",605.088805355519
2020,3,"Composite","IL",771.041431296905
2020,3,"National","IN",392.750327944448
2020,3,"State","IN",312.307489690766
2020,3,"Composite","IN",577.295662761719
2020,3,"National","KS",582.440698888811
2020,3,"State","KS",570.55415401353
2020,3,"Composite","KS",736.965782267476
2020,3,"National","KY",226.723951127994
2020,3,"State","KY",387.320083176989
2020,3,"Composite","KY",472.341564849987
2020,3,"National","LA",579.040742359372
2020,3,"State","LA",438.192994217903
2020,3,"Composite","LA",798.137239468323
2020,3,"National","MA",388.217293247995
2020,3,"State","MA",487.760188952609
2020,3,"Composite","MA",761.503152140298
2020,3,"National","MD",471.232242382805
2020,3,"State","MD",690.410029537598
2020,3,"Composite","MD",821.916701830474
2020,3,"National","ME",682.965606516602
2020,3,"State","ME",583.985083833037
2020,3,"Composite","ME",910.620808688803
2020,3,"National","MI",610.291078894694
2020,3,"State","MI",406.860719263129
2020,3,"Composite","MI",777.39458859205
2020,3,"National","MN",351.904238284486
2020,3,"State","MN",699.353992540054
2020,3,"Composite","MN",837.442997436498
2020,3,"National","MO",329.553519052488
2020,3,"State","MO",378.017271854324
2020,3,"Composite","MO",542.794031380569
2020,3,"National","MT",128.478779846052
2020,3,"State","MT",79.0638645206475
2020,3,"Composite","MT",177.893695171457
2020,3,"National","NC",335.966919584317
2020,3,"State","NC",314.05603352447
2020,3,"Composite","NC",551.423965839477
2020,3,"National","ND",312.483401988424
2020,3,"State","ND",162.028430660664
2020,3,"Composite","ND",393.497617318756
2020,3,"National","NE",262.461294464615
2020,3,"State","NE",155.836393588365
2020,3,"Composite","NE",344.480448984807
2020,3,"National","NH",574.192027363054
2020,3,"State","NH",443.693839325996
2020,3,"Composite","NH",782.989128222345
2020,3,"National","NJ",544.06189392289
2020,3,"State","NJ",344.20242268591
