ASSET,ELNATR,ID,LNLSGR,PTXNOINC,STNAME,YEAR
39820530,13566,SI_2017_OH,31569915,1118781,Ohio,2017
14849486,31362,SI_2017_OK,10969969,221591,Oklahoma,2017
874072,656,SI_2017_OR,605018,8397,Oregon,2017
81950051,90854,SI_2017_PA,53556740,931274,Pennsylvania,2017
0,0,SI_2017_PR,0,0,Puerto Rico,2017
3732076,5025,SI_2017_RI,2688360,23064,Rhode Island,2017
1606899,420,SI_2017_SC,1028613,18264,South Carolina,2017
6384167,45551,SI_2017_SD,2270536,91233,South Dakota,2017
3763557,-316,SI_2017_TN,1805671,37081,Tennessee,2017
106377407,726162,SI_2017_TX,65112473,1673794,Texas,2017
134610306,5507921,SI_2017_UT,110669947,5806811,Utah,2017
53197604,-168142,SI_2017_VA,3875483,743431,Virginia,2017
0,0,SI_2017_VI,0,0,Virgin Islands Of The U.S.,2017
2367030,1878,SI_2017_VT,1851331,13755,Vermont,2017
7777123,1316,SI_2017_WA,5170897,108204,Washington,2017
14982172,34555,SI_2017_WI,11648381,331753,Wisconsin,2017
965894,96,SI_2017_WV,526409,8049,West Virginia,2017
529535,1619,SI_2017_WY,293017,2492,Wyoming,2017
431138,129,SI_2018_AK,171791,5319,Alaska,2018
537075,257,SI_2018_AL,414742,5429,Alabama,2018
84168,0,SI_2018_AR,75488,1165,Arkansas,2018
0,0,SI_2018_AZ,0,0,Arizona,2018
19851314,22173,SI_2018_CA,12645672,477266,California,2018
2799088,4156,SI_2018_CO,1658994,28731,Colorado,2018
31261954,26661,SI_2018_CT,23968911,286419,Connecticut,2018
7752944,12517,SI_2018_DE,5308742,153828,Delaware,2018
39365519,22927,SI_2018_FL,32477160,326342,Florida,2018
2310611,1614,SI_2018_GA,1695418,19540,Georgia,2018
144926,145,SI_2018_GU,117756,794,Guam,2018
9097096,14864,SI_2018_HI,6422548,132642,Hawaii,2018
3374588,-4587,SI_2018_IA,1117599,70363,Iowa,2018
648447,810,SI_2018_ID,519206,8145,Idaho,2018
27585734,103777,SI_2018_IL,17419942,121797,Illinois,2018
5008174,4522,SI_2018_IN,3118614,37026,Indiana,2018
12490467,-1506,SI_2018_KS,9881049,157717,Kansas,2018
1119276,163,SI_2018_KY,870907,13524,Kentucky,2018
4905082,4717,SI_2018_LA,3575167,46090,Louisiana,2018
108475465,82827,SI_2018_MA,86741587,1087694,Massachusetts,2018
4506041,2207,SI_2018_MD,3356970,43413,Maryland,2018
16705175,11212,SI_2018_ME,13068760,159662,Maine,2018
23389933,-4159,SI_2018_MI,17487380,364530,Michigan,2018
4467281,914,SI_2018_MN,3237794,48236,Minnesota,2018
3665404,4096,SI_2018_MO,3064901,55160,Missouri,2018
509063,718,SI_2018_MS,401998,1660,Mississippi,2018
97664,0,SI_2018_MT,60940,1569,Montana,2018
2809352,84,SI_2018_NC,1901734,21814,North Carolina,2018
2823921,1132,SI_2018_ND,2480250,26995,North Dakota,2018
9476039,11091,SI_2018_NE,7022713,114130,Nebraska,2018
8708082,6780,SI_2018_NH,6954403,71170,New Hampshire,2018
72146203,52740,SI_2018_NJ,54255255,772680,New Jersey,2018
1235549,1053,SI_2018_NM,695943,8373,New Mexico,2018
250424211,1716,SI_2018_NV,17476856,4375871,Nevada,2018
110383765,52529,SI_2018_NY,84458951,1266385,New York,2018
30684996,-8042,SI_2018_OH,25642237,1121900,Ohio,2018
17277581,-8929,SI_2018_OK,12627522,290737,Oklahoma,2018
879866,572,SI_2018_OR,649475,10329,Oregon,2018
80790699,39035,SI_2018_PA,52999616,1112833,Pennsylvania,2018
0,0,SI_2018_PR,0,0,Puerto Rico,2018
3184784,5990,SI_2018_RI,2313473,21370,Rhode Island,2018
1670771,28,SI_2018_SC,1108026,17193,South Carolina,2018
7228202,69827,SI_2018_SD,4192192,98976,South Dakota,2018
3903207,1276,SI_2018_TN,1994719,37933,Tennessee,2018
108216864,614759,SI_2018_TX,64596464,1748031,Texas,2018
91787000,4994000,SI_2018_UT,80942000,3102000,Utah,2018
56125694,-86143,SI_2018_VA,2458255,793383,Virginia,2018
0,0,SI_2018_VI,0,0,Virgin Islands Of The U.S.,2018
2488585,2051,SI_2018_VT,1957233,15486,Vermont,2018
8675996,3778,SI_2018_WA,5984075,124375,Washington,2018
11899263,37659,SI_2018_WI,9625774,328302,Wisconsin,2018
924137,121,SI_2018_WV,536859,7461,West Virginia,2018
561732,271,SI_2018_WY,299199,4665,Wyoming,2018
467386,458,SI_2019_AK,176327,6092,Alaska,2019
540665,155,SI_2019_AL,427183,6976,Alabama,2019
92843,0,SI_2019_AR,83637,2019,Arkansas,2019
0,0,SI_2019_AZ,0,0,Arizona,2019
21599950,29122,SI_2019_CA,13997705,471561,California,2019
3008428,2323,SI_2019_CO,1648261,29670,Colorado,2019
23718786,17982,SI_2019_CT,17664427,207715,Connecticut,2019
12800402,25590,SI_2019_DE,8947029,171171,Delaware,2019
44425680,28753,SI_2019_FL,36650239,304521,Florida,2019
2411481,1201,SI_2019_GA,1815861,20926,Georgia,2019
154562,293,SI_2019_GU,123757,900,Guam,2019
9319312,23541,SI_2019_HI,6721453,137461,Hawaii,2019
4127438,-2887,SI_2019_IA,1310763,66538,Iowa,2019
705774,533,SI_2019_ID,571657,11298,Idaho,2019
26709662,104066,SI_2019_IL,16251718,202889,Illinois,2019
5539471,5383,SI_2019_IN,3289906,48826,Indiana,2019
10156758,1635,SI_2019_KS,8020338,127916,Kansas,2019
1140006,-59,SI_2019_KY,895015,14645,Kentucky,2019
4652373,5933,SI_2019_LA,3427372,39522,Louisiana,2019
102936746,68297,SI_2019_MA,81517928,958011,Massachusetts,2019
4462743,814,SI_2019_MD,3454364,40124,Maryland,2019
17564664,8465,SI_2019_ME,13722374,162012,Maine,2019
28332299,17598,SI_2019_MI,22278671,353753,Michigan,2019
8496481,5318,SI_2019_MN,3253649,72337,Minnesota,2019
3977425,1846,SI_2019_MO,3321020,82510,Missouri,2019
519001,357,SI_2019_MS,406461,1608,Mississippi,2019
99353,0,SI_2019_MT,61988,890,Montana,2019
2797093,522,SI_2019_NC,1929617,21701,North Carolina,2019
3008842,4824,SI_2019_ND,2630881,33959,North Dakota,2019
9112167,31589,SI_2019_NE,6819069,78104,Nebraska,2019
9231660,6926,SI_2019_NH,7474971,69345,New Hampshire,2019
43923830,29733,SI_2019_NJ,30467526,400966,New Jersey,2019
1239847,1137,SI_2019_NM,693394,10734,New Mexico,2019
237779876,599,SI_2019_NV,19020002,5005903,Nevada,2019
109676592,46167,SI_2019_NY,82131006,1110295,New York,2019
31773096,-8689,SI_2019_OH,26497347,1103505,Ohio,2019
23032417,1542,SI_2019_OK,16327466,302698,Oklahoma,2019
935648,360,SI_2019_OR,656789,10555,Oregon,2019
43110266,44053,SI_2019_PA,32430546,564488,Pennsylvania,2019
0,0,SI_2019_PR,0,0,Puerto Rico,2019
3436160,8635,SI_2019_RI,2525994,35282,Rhode Island,2019
1738487,299,SI_2019_SC,1148509,18223,South Carolina,2019
7340470,81246,SI_2019_SD,4739491,138550,South Dakota,2019
4056078,1017,SI_2019_TN,2070144,37869,Tennessee,2019
118245121,744338,SI_2019_TX,69670381,1053601,Texas,2019
91281000,3921000,SI_2019_UT,77032000,4214000,Utah,2019
48805948,-51204,SI_2019_VA,1858295,769569,Virginia,2019
0,0,SI_2019_VI,0,0,Virgin Islands Of The U.S.,2019
2541912,2289,SI_2019_VT,2021842,19861,Vermont,2019
8989161,5608,SI_2019_WA,6229096,136929,Washington,2019
12358000,28929,SI_2019_WI,9833635,366414,Wisconsin,2019
942137,-55,SI_2019_WV,552175,5881,West Virginia,2019
593614,397,SI_2019_WY,328273,5617,Wyoming,2019
552253,595,SI_2020_AK,235269,5388,Alaska,2020
634492,649,SI_2020_AL,442153,17186,Alabama,2020
102559,160,SI_2020_AR,89803,2604,Arkansas,2020
0,0,SI_2020_AZ,0,0,Arizona,2020
24653316,57794,SI_2020_CA,15584824,501357,California,2020
2943531,2730,SI_2020_CO,1715181,32172,Colorado,2020
27135922,94641,SI_2020_CT,18540253,150831,Connecticut,2020
14957586,154367,SI_2020_DE,9626135,143339,Delaware,2020
44741524,140155,SI_2020_FL,36723131,-363681,Florida,2020
3393318,9062,SI_2020_GA,2435392,43441,Georgia,2020
190478,397,SI_2020_GU,122747,636,Guam,2020
10507261,51436,SI_2020_HI,6775608,84739,Hawaii,2020
4860766,1223,SI_2020_IA,1448013,59733,Iowa,2020
972838,860,SI_2020_ID,677587,11587,Idaho,2020
12525930,14472,SI_2020_IL,7428059,210303,Illinois,2020
4585761,5083,SI_2020_IN,2222522,48813,Indiana,2020
10632337,22596,SI_2020_KS,7603945,89977,Kansas,2020
875331,849,SI_2020_KY,652841,-7630,Kentucky,2020
5359524,14506,SI_2020_LA,3743860,50364,Louisiana,2020
115357678,280883,SI_2020_MA,85965465,1055899,Massachusetts,2020
5277227,7845,SI_2020_MD,3856840,56561,Maryland,2020
20766008,52749,SI_2020_ME,15093470,176098,Maine,2020
36293222,187068,SI_2020_MI,29108633,716765,Michigan,2020
13107491,14538,SI_2020_MN,3669989,125155,Minnesota,2020
4040519,12289,SI_2020_MO,3230040,178907,Missouri,2020
552226,387,SI_2020_MS,412451,1874,Mississippi,2020
110157,0,SI_2020_MT,65602,2228,Montana,2020
3024458,2695,SI_2020_NC,1938377,17076,North Carolina,2020
3444280,6634,SI_2020_ND,2759096,41684,North Dakota,2020
726409,1580,SI_2020_NE,489960,8264,Nebraska,2020
10674185,22180,SI_2020_NH,8087769,81674,New Hampshire,2020
49105684,88180,SI_2020_NJ,32880951,327028,New Jersey,2020
1338134,3811,SI_2020_NM,824551,10054,New Mexico,2020
13234397,6982,SI_2020_NV,552399,161113,Nevada,2020
117751196,195045,SI_2020_NY,85809959,1039495,New York,2020
29634512,15983,SI_2020_OH,23304012,1166947,Ohio,2020
29651678,115416,SI_2020_OK,23985595,410929,Oklahoma,2020
1127848,3116,SI_2020_OR,660100,7391,Oregon,2020
50562790,146848,SI_2020_PA,35283729,492295,Pennsylvania,2020
0,0,SI_2020_PR,0,0,Puerto Rico,2020
4324843,18266,SI_2020_RI,3222414,37747,Rhode Island,2020
1900093,436,SI_2020_SC,1109061,18147,South Carolina,2020
1421226,27927,SI_2020_SD,959116,35188,South Dakota,2020
4527754,5942,SI_2020_TN,2158015,31915,Tennessee,2020
506381338,1032208,SI_2020_TX,82057249,3257233,Texas,2020
85303000,4766000,SI_2020_UT,73723000,1850000,Utah,2020
69976552,437,SI_2020_VA,2378217,16576,Virginia,2020
0,0,SI_2020_VI,0,0,Virgin Islands Of The U.S.,2020
3002768,7187,SI_2020_VT,2153319,23285,Vermont,2020
10517728,31813,SI_2020_WA,6961926,135319,Washington,2020
13478501,38717,SI_2020_WI,10195015,493845,Wisconsin,2020
989668,-269,SI_2020_WV,583380,5922,West Virginia,2020
700554,141,SI_2020_WY,358564,8803,Wyoming,2020
644517,235,SI_2021_AK,235095,5835,Alaska,2021
518492,56,SI_2021_AL,370744,11223,Alabama,2021
96005,100,SI_2021_AR,75666,3447,Arkansas,2021
0,0,SI_2021_AZ,0,0,Arizona,2021
27870011,9854,SI_2021_CA,15993106,535591,California,2021
3124129,-774,SI_2021_CO,2257608,25060,Colorado,2021
29592625,-894,SI_2021_CT,17509034,247146,Connecticut,2021
16446276,-118350,SI_2021_DE,8420766,369801,Delaware,2021
42811793,14124,SI_2021_FL,32657198,458628,Florida,2021
3451636,2470,SI_2021_GA,2307845,54931,Georgia,2021
192265,328,SI_2021_GU,103752,780,Guam,2021
11312211,-27417,SI_2021_HI,6527032,153030,Hawaii,2021
7987362,-6967,SI_2021_IA,1932402,105896,Iowa,2021
1253042,951,SI_2021_ID,737660,13942,Idaho,2021
11677719,-10603,SI_2021_IL,6402448,156746,Illinois,2021
6352783,2783,SI_2021_IN,3034215,64738,Indiana,2021
10742902,-10416,SI_2021_KS,7747686,112847,Kansas,2021
977014,1081,SI_2021_KY,647994,9047,Kentucky,2021
5844851,5292,SI_2021_LA,3606511,45370,Louisiana,2021
109835505,38503,SI_2021_MA,76997972,1131976,Massachusetts,2021
4488726,-1446,SI_2021_MD,2953688,52455,Maryland,2021
23457036,1933,SI_2021_ME,15648073,225562,Maine,2021
29687582,-117986,SI_2021_MI,22894306,746194,Michigan,2021
17931610,519,SI_2021_MN,3993128,155868,Minnesota,2021
3685905,3771,SI_2021_MO,2780862,89513,Missouri,2021
543862,243,SI_2021_MS,405699,4346,Mississippi,2021
118667,66,SI_2021_MT,74490,1912,Montana,2021
3269987,505,SI_2021_NC,1949600,22952,North Carolina,2021
3852488,1131,SI_2021_ND,2755885,35119,North Dakota,2021
786473,538,SI_2021_NE,540871,7567,Nebraska,2021
11845249,6037,SI_2021_NH,8600027,102607,New Hampshire,2021
51742951,-48327,SI_2021_NJ,33018806,589394,New Jersey,2021
1555890,1153,SI_2021_NM,934353,20247,New Mexico,2021
16740549,-2647,SI_2021_NV,612999,159802,Nevada,2021
123049876,11889,SI_2021_NY,88143737,1704592,New York,2021
29480933,-9082,SI_2021_OH,22625402,1206814,Ohio,2021
32181359,-28709,SI_2021_OK,26979114,833835,Oklahoma,2021
1254499,-1095,SI_2021_OR,698905,8510,Oregon,2021
52935280,7242,SI_2021_PA,34133387,671438,Pennsylvania,2021
0,0,SI_2021_PR,0,0,Puerto Rico,2021
4609113,1765,SI_2021_RI,3181594,68119,Rhode Island,2021
1999385,198,SI_2021_SC,1129656,16595,South Carolina,2021
1640921,17109,SI_2021_SD,1086556,57861,South Dakota,2021
4927762,1963,SI_2021_TN,2081970,36059,Tennessee,2021
604121162,-133133,SI_2021_TX,92936662,3552283,Texas,2021
86064000,740000,SI_2021_UT,78138000,5172000,Utah,2021
88945264,1,SI_2021_VA,27577996,265285,Virginia,2021
0,0,SI_2021_VI,0,0,Virgin Islands Of The U.S.,2021
3350547,940,SI_2021_VT,2186520,26471,Vermont,2021
8081238,3340,SI_2021_WA,4986156,114464,Washington,2021
13888268,-22623,SI_2021_WI,9783095,532859,Wisconsin,2021
1028550,-215,SI_2021_WV,638657,6688,West Virginia,2021
782992,416,SI_2021_WY,408096,8723,Wyoming,2021
657243,159,SI_2022_AK,230334,6517,Alaska,2022
561375,638,SI_2022_AL,443495,4742,Alabama,2022
90642,0,SI_2022_AR,78635,2381,Arkansas,2022
574029,2420,SI_2022_AZ,463361,2493,Arizona,2022
30957597,23772,SI_2022_CA,19074918,597678,California,2022
3060824,-729,SI_2022_CO,2218827,67796,Colorado,2022
29664899,7724,SI_2022_CT,20237357,307450,Connecticut,2022
20513034,48692,SI_2022_DE,12423995,308334,Delaware,2022
43486087,-33533,SI_2022_FL,31875355,-359319,Florida,2022
3383830,1705,SI_2022_GA,2601871,39152,Georgia,2022
204607,258,SI_2022_GU,95815,659,Guam,2022
11716032,1461,SI_2022_HI,7276555,124409,Hawaii,2022
8827220,2612,SI_2022_IA,2701812,128600,Iowa,2022
1369956,1213,SI_2022_ID,916443,15807,Idaho,2022
11051073,3681,SI_2022_IL,6173895,64237,Illinois,2022
9298013,10804,SI_2022_IN,5736303,215931,Indiana,2022
11114554,2658,SI_2022_KS,8527339,110405,Kansas,2022
954102,318,SI_2022_KY,703834,8846,Kentucky,2022
5855474,3255,SI_2022_LA,3955120,46775,Louisiana,2022
99471565,118923,SI_2022_MA,76600998,976147,Massachusetts,2022
4287292,3925,SI_2022_MD,3234653,36401,Maryland,2022
24646448,-6605,SI_2022_ME,17868334,231062,Maine,2022
3782517,-6562,SI_2022_MI,2415993,33547,Michigan,2022
24610968,8896,SI_2022_MN,4583204,430551,Minnesota,2022
4012111,7238,SI_2022_MO,3252941,55192,Missouri,2022
577992,135,SI_2022_MS,451173,3304,Mississippi,2022
113127,0,SI_2022_MT,78669,2620,Montana,2022
3452303,1077,SI_2022_NC,2242608,26761,North Carolina,2022
4103814,2632,SI_2022_ND,3282928,33036,North Dakota,2022
863564,2343,SI_2022_NE,655880,5078,Nebraska,2022
12852911,6107,SI_2022_NH,10020306,122862,New Hampshire,2022
52919242,22654,SI_2022_NJ,36995079,575164,New Jersey,2022
1038129,1281,SI_2022_NM,597031,18850,New Mexico,2022
1068094,1938,SI_2022_NV,829886,6827,Nevada,2022
65103932,58383,SI_2022_NY,45552132,590656,New York,2022
32024411,6369,SI_2022_OH,26409967,1152685,Ohio,2022
34734626,-17500,SI_2022_OK,29356216,714665,Oklahoma,2022
1258537,89,SI_2022_OR,793475,9525,Oregon,2022
52147934,47738,SI_2022_PA,37537417,670717,Pennsylvania,2022
0,0,SI_2022_PR,0,0,Puerto Rico,2022
5016187,8799,SI_2022_RI,3774347,44483,Rhode Island,2022
2067351,-218,SI_2022_SC,1316098,21569,South Carolina,2022
1757975,46353,SI_2022_SD,1305299,40952,South Dakota,2022
5053039,1389,SI_2022_TN,2354022,42931,Tennessee,2022
525924885,386332,SI_2022_TX,96933977,5029010,Texas,2022
96300000,3264000,SI_2022_UT,87049000,3794000,Utah,2022
35065,65,SI_2022_VA,15525,242,Virginia,2022
0,0,SI_2022_VI,0,0,Virgin Islands Of The U.S.,2022
3341765,-744,SI_2022_VT,2313111,26955,Vermont,2022
8527037,14068,SI_2022_WA,5845400,119020,Washington,2022
13921533,5197,SI_2022_WI,10548851,428916,Wisconsin,2022
1044733,-303,SI_2022_WV,681706,6695,West Virginia,2022
892315,1566,SI_2022_WY,547577,8146,Wyoming,2022
647555,-204,SI_2023_AK,231061,5525,Alaska,2023
585104,625,SI_2023_AL,487799,2995,Alabama,2023
112604,0,SI_2023_AR,82629,2695,Arkansas,2023
579212,4222,SI_2023_AZ,457027,-1793,Arizona,2023
35008586,-43211,SI_2023_CA,21152106,821094,California,2023
3330933,99,SI_2023_CO,2260094,36315,Colorado,2023
31228443,29843,SI_2023_CT,22468846,253513,Connecticut,2023
21167267,88285,SI_2023_DE,13282139,365165,Delaware,2023
4150910,-3439,SI_2023_FL,1437148,46454,Florida,2023
2767907,2411,SI_2023_GA,2113703,26213,Georgia,2023
0,0,SI_2023_GU,0,0,Guam,2023
11910407,10354,SI_2023_HI,7504574,86199,Hawaii,2023
8653382,-1174,SI_2023_IA,2738978,158586,Iowa,2023
1465572,889,SI_2023_ID,1021928,7808,Idaho,2023
11697025,11512,SI_2023_IL,6959677,88060,Illinois,2023
10161050,25490,SI_2023_IN,6247439,78058,Indiana,2023
10799191,3956,SI_2023_KS,8764843,61294,Kansas,2023
1030876,816,SI_2023_KY,795304,5732,Kentucky,2023
6192551,6756,SI_2023_LA,4360192,38680,Louisiana,2023
96336748,56197,SI_2023_MA,75662299,658792,Massachusetts,2023
3714538,7212,SI_2023_MD,2875468,14287,Maryland,2023
25529047,-2614,SI_2023_ME,18932309,127141,Maine,2023
3712118,-5386,SI_2023_MI,2087958,8900,Michigan,2023
27941935,10612,SI_2023_MN,4700818,905785,Minnesota,2023
4313215,8775,SI_2023_MO,3248602,46721,Missouri,2023
598011,247,SI_2023_MS,473849,880,Mississippi,2023
123060,0,SI_2023_MT,82206,2259,Montana,2023
3619010,912,SI_2023_NC,2405456,22590,North Carolina,2023
4242948,2294,SI_2023_ND,3505887,25721,North Dakota,2023
901673,-360,SI_2023_NE,698488,4271,Nebraska,2023
13512877,4819,SI_2023_NH,10634391,85592,New Hampshire,2023
52545727,39638,SI_2023_NJ,37946364,357602,New Jersey,2023
1031583,2217,SI_2023_NM,568845,21822,New Mexico,2023
1161375,8568,SI_2023_NV,880262,5088,Nevada,2023
60519440,11467,SI_2023_NY,43573325,583722,New York,2023
33871855,982,SI_2023_OH,28230387,850876,Ohio,2023
36704207,5510,SI_2023_OK,30257025,499793,Oklahoma,2023
1235106,-403,SI_2023_OR,851265,8893,Oregon,2023
52580163,53646,SI_2023_PA,38868308,574455,Pennsylvania,2023
0,0,SI_2023_PR,0,0,Puerto Rico,2023
5639975,12285,SI_2023_RI,4434541,43363,Rhode Island,2023
2148077,-60,SI_2023_SC,1498865,20183,South Carolina,2023
1774516,65224,SI_2023_SD,1372627,27396,South Dakota,2023
5053117,1352,SI_2023_TN,2568299,27803,Tennessee,2023
476154216,726402,SI_2023_TX,101967494,1642386,Texas,2023
109577000,5862000,SI_2023_UT,98028000,2635000,Utah,2023
32360,0,SI_2023_VA,15746,677,Virginia,2023
0,0,SI_2023_VI,0,0,Virgin Islands Of The U.S.,2023
3430539,1471,SI_2023_VT,2435495,17324,Vermont,2023
9139575,12867,SI_2023_WA,6425510,115736,Washington,2023
14649893,23625,SI_2023_WI,11599042,424847,Wisconsin,2023
1059343,163,SI_2023_WV,710653,2809,West Virginia,2023
975766,293,SI_2023_WY,603909,6467,Wyoming,2023
628308,1055,SI_2024_AK,252179,5696,Alaska,2024
593326,-407,SI_2024_AL,489727,3838,Alabama,2024
129013,0,SI_2024_AR,97858,2309,Arkansas,2024
110135409,1038825,SI_2024_AZ,45817092,-122711,Arizona,2024
35019702,57142,SI_2024_CA,22337908,830412,California,2024
3315930,-210,SI_2024_CO,2408481,25928,Colorado,2024
31998861,43397,SI_2024_CT,23778670,212197,Connecticut,2024
21417089,61995,SI_2024_DE,13748794,359755,Delaware,2024
4124590,424,SI_2024_FL,1473666,47645,Florida,2024
2948067,1188,SI_2024_GA,2239281,37222,Georgia,2024
0,0,SI_2024_GU,0,0,Guam,2024
11460017,-1890,SI_2024_HI,7407539,10405,Hawaii,2024
9295741,-651,SI_2024_IA,2789453,180871,Iowa,2024
1466848,479,SI_2024_ID,1032950,8139,Idaho,2024
11566288,4580,SI_2024_IL,7026759,113417,Illinois,2024
10200732,25748,SI_2024_IN,6292999,22108,Indiana,2024
10821853,2925,SI_2024_KS,8840257,85304,Kansas,2024
1089979,854,SI_2024_KY,862044,5429,Kentucky,2024
6521666,4328,SI_2024_LA,4537906,29928,Louisiana,2024
99745731,74205,SI_2024_MA,78001181,482016,Massachusetts,2024
3797801,1850,SI_2024_MD,2878257,15444,Maryland,2024
26006452,1234,SI_2024_ME,19740821,117350,Maine,2024
3753369,-6257,SI_2024_MI,1950854,-1119,Michigan,2024
27073675,26613,SI_2024_MN,3538129,955774,Minnesota,2024
4543163,7281,SI_2024_MO,3324516,41811,Missouri,2024
704399,292,SI_2024_MS,550101,319,Mississippi,2024
123454,0,SI_2024_MT,87556,2437,Montana,2024
3745608,2288,SI_2024_NC,2611760,14496,North Carolina,2024
4563166,5204,SI_2024_ND,3590956,20707,North Dakota,2024
913772,41,SI_2024_NE,714266,3146,Nebraska,2024
13725473,9552,SI_2024_NH,10851556,72891,New Hampshire,2024
62683719,105326,SI_2024_NJ,46508871,157385,New Jersey,2024
1020928,7110,SI_2024_NM,580158,19044,New Mexico,2024
1187675,8609,SI_2024_NV,814856,512,Nevada,2024
60586855,60098,SI_2024_NY,43839141,388078,New York,2024
34560328,6379,SI_2024_OH,28863466,749297,Ohio,2024
39142935,33616,SI_2024_OK,32213785,416858,Oklahoma,2024
1255669,112,SI_2024_OR,894234,6006,Oregon,2024
53156795,54682,SI_2024_PA,39739778,560046,Pennsylvania,2024
0,0,SI_2024_PR,0,0,Puerto Rico,2024
6093424,24017,SI_2024_RI,4913802,30396,Rhode Island,2024
2168002,293,SI_2024_SC,1524968,27348,South Carolina,2024
1833997,58002,SI_2024_SD,1382653,35764,South Dakota,2024
5006706,667,SI_2024_TN,2622692,25586,Tennessee,2024
331812450,11331,SI_2024_TX,59209197,1808920,Texas,2024
111939000,6580000,SI_2024_UT,100453000,3079000,Utah,2024
33321,6,SI_2024_VA,19552,241,Virginia,2024
0,0,SI_2024_VI,0,0,Virgin Islands Of The U.S.,2024
3571731,82,SI_2024_VT,2563871,15681,Vermont,2024
9310202,16704,SI_2024_WA,6743970,102370,Washington,2024
14958349,55504,SI_2024_WI,11797472,508316,Wisconsin,2024
1050212,292,SI_2024_WV,724220,-1134,West Virginia,2024
979242,731,SI_2024_WY,635639,4158,Wyoming,2024
