year,month,EPUType,StateCode,EPU_value,State
2000,12,national,TX,285.298559963555,texas
2000,12,national,UT,137.281973915628,utah
2000,12,national,VA,96.5651555412873,virginia
2000,12,national,WA,211.368399762369,washington
2000,12,national,WI,261.892323974934,wisconsin
2000,12,national,WV,75.6249053210313,west virginia
2001,1,national,AK,27.1212924254303,alaska
2001,1,national,AL,128.986751277902,alabama
2001,1,national,CA,181.333928143043,california
2001,1,national,CO,85.0427299432205,colorado
2001,1,national,CT,93.2373470887798,connecticut
2001,1,national,FL,112.233979832974,florida
2001,1,national,GA,135.551550833129,georgia
2001,1,national,IA,178.403057180195,iowa
2001,1,national,ID,30.3102355109055,idaho
2001,1,national,IL,81.6410385287997,illinois
2001,1,national,IN,153.804366613585,indiana
2001,1,national,KS,165.307329891339,kansas
2001,1,national,KY,63.8420822756681,kentucky
2001,1,national,LA,90.1431572713352,louisiana
2001,1,national,MA,46.4957941787249,massachusetts
2001,1,national,MD,235.265165023954,maryland
2001,1,national,ME,74.754773291585,maine
2001,1,national,MI,116.165770032168,michigan
2001,1,national,MN,50.1857331078277,minnesota
2001,1,national,MO,146.587219263733,missouri
2001,1,national,MT,24.0067773310442,montana
2001,1,national,NC,104.56871969879,north carolina
2001,1,national,ND,111.016008959864,north dakota
2001,1,national,NE,76.8084840357132,nebraska
2001,1,national,NH,89.7476281299127,new hampshire
2001,1,national,NJ,129.976594861476,new jersey
2001,1,national,NM,111.178833119541,new mexico
2001,1,national,NY,129.685465533271,new york
2001,1,national,OH,96.463040266107,ohio
2001,1,national,OK,119.173258703419,oklahoma
2001,1,national,OR,55.7985559108149,oregon
2001,1,national,PA,151.025017547611,pennsylvania
2001,1,national,RI,64.8861713017703,rhode island
2001,1,national,SC,155.461491484589,south carolina
2001,1,national,TN,125.667956222805,tennessee
2001,1,national,TX,195.06413708029,texas
2001,1,national,UT,61.0953866102816,utah
2001,1,national,VA,62.1771563364596,virginia
2001,1,national,WA,123.007419296868,washington
2001,1,national,WI,173.739242704005,wisconsin
2001,1,national,WV,100.252134375858,west virginia
2001,2,national,AK,80.2780270963496,alaska
2001,2,national,AL,96.7573963935978,alabama
2001,2,national,CA,159.008744468382,california
2001,2,national,CO,123.811245771011,colorado
2001,2,national,CT,106.877279628822,connecticut
2001,2,national,FL,103.572083624044,florida
2001,2,national,GA,244.165797285514,georgia
2001,2,national,IA,184.586812557853,iowa
2001,2,national,ID,136.162710087485,idaho
2001,2,national,IL,54.9838528167008,illinois
2001,2,national,IN,115.665167010912,indiana
2001,2,national,KS,145.693533736681,kansas
2001,2,national,KY,67.6754467414421,kentucky
2001,2,national,LA,50.9880992325627,louisiana
2001,2,national,MA,89.3908198084581,massachusetts
2001,2,national,MD,107.197947583228,maryland
2001,2,national,ME,17.3367789572315,maine
2001,2,national,MI,120.954768765638,michigan
2001,2,national,MN,51.9663241155294,minnesota
2001,2,national,MO,79.3212645675585,missouri
2001,2,national,MT,79.7995316160843,montana
2001,2,national,NC,152.28417436665,north carolina
2001,2,national,ND,92.939410423208,north dakota
2001,2,national,NE,172.100758723584,nebraska
2001,2,national,NH,60.8007496139751,new hampshire
2001,2,national,NJ,149.134717510053,new jersey
2001,2,national,NM,28.1032039592235,new mexico
2001,2,national,NY,129.100900042659,new york
2001,2,national,OH,125.223819072064,ohio
2001,2,national,OK,202.169554187565,oklahoma
2001,2,national,OR,124.18718241209,oregon
2001,2,national,PA,158.638437211739,pennsylvania
2001,2,national,RI,34.6819855911246,rhode island
2001,2,national,SC,109.015112950592,south carolina
2001,2,national,TN,176.281738428479,tennessee
2001,2,national,TX,140.027532665211,texas
2001,2,national,UT,49.3328189790391,utah
2001,2,national,VA,66.4585085116364,virginia
2001,2,national,WA,107.280980090227,washington
2001,2,national,WI,175.331601381253,wisconsin
2001,2,national,WV,160.407442809101,west virginia
2001,3,national,AK,47.8387914110429,alaska
2001,3,national,AL,162.989467498878,alabama
2001,3,national,CA,157.232233845029,california
2001,3,national,CO,55.3591094882846,colorado
2001,3,national,CT,142.906525308014,connecticut
2001,3,national,FL,103.885257541196,florida
2001,3,national,GA,313.380538117116,georgia
2001,3,national,IA,143.65814621206,iowa
2001,3,national,ID,122.707291333293,idaho
2001,3,national,IL,68.4127654205555,illinois
2001,3,national,IN,160.03625270352,indiana
2001,3,national,KS,101.231591647415,kansas
2001,3,national,KY,157.984848271006,kentucky
2001,3,national,LA,120.523744148892,louisiana
2001,3,national,MA,110.040595623835,massachusetts
2001,3,national,MD,115.368125503135,maryland
2001,3,national,ME,31.8306899447907,maine
2001,3,national,MI,172.600884774259,michigan
2001,3,national,MN,186.411819340626,minnesota
2001,3,national,MO,164.080802402595,missouri
2001,3,national,MT,118.643270844861,montana
2001,3,national,NC,114.090493685245,north carolina
2001,3,national,ND,128.587060297123,north dakota
2001,3,national,NE,151.622511787435,nebraska
2001,3,national,NH,120.855858966971,new hampshire
2001,3,national,NJ,202.388252880339,new jersey
2001,3,national,NM,25.8434740914542,new mexico
2001,3,national,NY,144.261586231191,new york
2001,3,national,OH,80.6563140203743,ohio
2001,3,national,OK,168.798793763968,oklahoma
2001,3,national,OR,135.353259516235,oregon
2001,3,national,PA,150.305305142695,pennsylvania
2001,3,national,RI,88.981831732136,rhode island
2001,3,national,SC,125.709155704801,south carolina
2001,3,national,TN,94.3461850653217,tennessee
2001,3,national,TX,112.177070732154,texas
2001,3,national,UT,29.073824127868,utah
2001,3,national,VA,105.227500435275,virginia
2001,3,national,WA,120.730112213693,washington
2001,3,national,WI,116.632161787836,wisconsin
2001,3,national,WV,142.361962970887,west virginia
2001,4,national,AK,51.5496905674846,alaska
2001,4,national,AL,122.181649866076,alabama
2001,4,national,CA,179.640575607347,california
2001,4,national,CO,152.454460721101,colorado
2001,4,national,CT,109.32224199488,connecticut
2001,4,national,FL,91.3551944656964,florida
2001,4,national,GA,183.381523834883,georgia
2001,4,national,IA,245.85823805012,iowa
2001,4,national,ID,134.511404867513,idaho
2001,4,national,IL,84.456417210832,illinois
2001,4,national,IN,100.008612243735,indiana
2001,4,national,KS,100.245055294044,kansas
2001,4,national,KY,134.026196703017,kentucky
2001,4,national,LA,121.468267318282,louisiana
2001,4,national,MA,131.951156290009,massachusetts
2001,4,national,MD,129.878668931769,maryland
2001,4,national,ME,50.2553868545514,maine
2001,4,national,MI,129.68995689567,michigan
2001,4,national,MN,91.7583843556123,minnesota
